-26.01279, -27.70081, 12.50000
-28.26653, -31.06450, 12.50000
-27.11378, -30.75456, 12.50000
-25.97792, -30.41624, 12.50000
-25.49696, -30.82053, 12.50000
-25.00970, -31.21722, 12.50000
-25.12919, -32.39635, 12.50000
-28.82017, -38.38487, 12.50000
-22.92362, -31.55166, 12.50000
-23.57522, -33.54414, 12.50000
-24.16958, -35.56447, 12.50000
-23.60798, -35.93972, 12.50000
-23.04055, -36.30610, 12.50000
-22.98994, -37.51617, 12.50000
-22.39783, -37.87265, 12.50000
-21.30472, -37.35116, 12.50000
-20.71541, -37.68119, 12.50000
-20.58891, -38.88569, 12.50000
-19.97558, -39.20429, 12.50000
-18.91739, -38.61518, 12.50000
-18.30851, -38.90756, 12.50000
-18.92966, -41.92455, 12.50000
-16.68021, -38.54570, 12.50000
-16.45539, -39.72682, 12.50000
-17.30186, -43.69949, 12.50000
-14.84594, -39.28865, 12.50000
-15.24321, -42.33963, 12.50000
-14.57628, -42.57384, 12.50000
-13.90576, -42.79754, 12.50000
-13.23182, -43.01068, 12.50000
-12.27561, -42.25292, 12.50000
-11.87429, -43.40508, 12.50000
-11.68842, -45.52341, 12.50000
-10.27160, -42.78428, 12.50000
-10.47088, -46.84400, 12.50000
-9.32823, -45.04425, 12.50000
-8.24477, -43.22064, 12.50000
-7.39295, -42.35970, 12.50000
-7.19599, -45.43366, 12.50000
-6.34056, -44.55106, 12.50000
-5.76534, -45.63728, 12.50000
-5.04777, -45.72221, 12.50000
-4.51719, -47.78697, 12.50000
-3.92295, -49.84587, 12.50000
-2.82558, -44.91120, 12.50000
-2.63797, -55.93783, 12.50000
-1.44489, -45.97730, 12.50000
-0.75395, -47.99408, 12.50000
-0.00000, -46.00000, 12.50000
0.73824, -46.99420, 12.50000
1.44489, -45.97730, 12.50000
2.26112, -47.94671, 12.50000
3.01395, -47.90528, 12.50000
3.68758, -46.85511, 12.50000
4.51719, -47.78697, 12.50000
5.04777, -45.72221, 12.50000
6.01601, -47.62150, 12.50000
6.48146, -45.54109, 12.50000
7.19599, -45.43366, 12.50000
7.90873, -45.31503, 12.50000
7.49524, -39.29149, 12.50000
7.09756, -34.27280, 12.50000
7.19873, -32.20525, 12.50000
7.47025, -31.11584, 12.50000
6.71462, -26.15175, 12.50000
8.18006, -29.90128, 12.50000
9.20671, -31.68969, 12.50000
9.70333, -31.54117, 12.50000
11.12461, -34.23803, 12.50000
12.63278, -36.89733, 12.50000
14.56572, -40.45788, 12.50000
15.55290, -41.15953, 12.50000
15.82936, -39.98039, 12.50000
17.22075, -41.57458, 12.50000
18.26880, -42.21671, 12.50000
18.92965, -41.92455, 12.50000
20.43742, -43.43169, 12.50000
20.23721, -41.30927, 12.50000
21.33755, -41.87731, 12.50000
22.46063, -42.42075, 12.50000
23.60592, -42.93903, 12.50000
21.30473, -37.35115, 12.50000
22.39783, -37.87265, 12.50000
22.98994, -37.51617, 12.50000
31.50467, -27.77509, 12.50000
31.17664, -26.62737, 12.50000
31.59104, -26.13439, 12.50000
33.55850, -26.88544, 12.50000
35.55698, -27.58081, 12.50000
36.78550, -27.61933, 12.50000
38.02380, -27.62591, 12.50000
37.63488, -26.45025, 12.50000
36.39154, -24.73168, 12.50000
39.28295, -25.80406, 12.50000
39.68342, -25.18386, 12.50000
39.22145, -24.03493, 12.50000
39.59413, -23.41591, 12.50000
39.08841, -22.29565, 12.50000
42.06273, -23.12417, 12.50000
39.76946, -21.05684, 12.50000
42.76831, -21.79154, 12.50000
42.20729, -20.67715, 12.50000
41.62204, -19.58586, 12.50000
43.74736, -19.75268, 12.50000
44.05222, -19.06309, 12.50000
44.34622, -18.36880, 12.50000
40.91016, -16.19748, 12.50000
43.96587, -16.61333, 12.50000
41.39876, -14.90446, 12.50000
43.51993, -14.90020, 12.50000
42.79754, -13.90576, 12.50000
43.96648, -13.52586, 12.50000
45.13380, -13.11259, 12.50000
43.40509, -11.87428, 12.50000
45.52341, -11.68842, 12.50000
46.67376, -11.20538, 12.50000
46.84400, -10.47088, 12.50000
45.04425, -9.32823, 12.50000
45.18522, -8.61953, 12.50000
43.34481, -7.56488, 12.50000
44.44598, -7.03955, 12.50000
45.54109, -6.48146, 12.50000
46.62939, -5.89067, 12.50000
48.70409, -5.37697, 12.50000
46.79141, -4.42309, 12.50000
45.85820, -3.60912, 12.50000
48.90331, -3.07674, 12.50000
47.94671, -2.26112, 12.50000
47.97632, -1.50771, 12.50000
45.99433, -0.72253, 12.50000
45.00000, 0.00000, 12.62500
45.99433, 0.72254, 12.62500
46.97681, 1.47631, 12.62500
47.94671, 2.26111, 12.62500
47.90528, 3.01394, 12.62500
42.86745, 3.37374, 12.62500
43.80473, 4.14077, 12.62500
48.70409, 5.37698, 12.62500
44.64516, 5.64000, 12.62500
42.57102, 6.05875, 12.62500
44.44598, 7.03955, 12.62500
40.38948, 7.04909, 12.62500
42.23835, 8.05740, 12.62500
34.27280, 7.09756, 12.62500
30.25342, 6.76244, 12.62500
31.11584, 7.47025, 12.62500
30.99466, 7.95808, 12.62500
35.68862, 9.76330, 12.62500
43.21322, 12.55460, 12.62500
38.23172, 11.76161, 12.62500
38.04226, 12.36068, 12.62500
43.51993, 14.90020, 12.62500
44.22140, 15.92068, 12.62500
46.77220, 17.67374, 12.62500
50.20793, 19.87873, 12.62500
49.88949, 20.66491, 12.62500
49.55875, 21.44599, 12.62500
49.21578, 22.22177, 12.62500
49.76549, 23.41786, 12.62500
47.59546, 23.31678, 12.62500
47.22335, 24.06150, 12.62500
41.53698, 21.99270, 12.62500
40.31011, 22.16067, 12.62500
37.35115, 21.30472, 12.62500
36.15116, 21.37974, 12.62500
35.81089, 21.94494, 12.62500
35.46177, 22.50473, 12.62500
35.93972, 23.60798, 12.62500
33.91030, 23.04542, 12.62500
34.36229, 24.15022, 12.62500
33.97871, 24.68698, 12.62500
43.18297, 32.42269, 12.62500
45.82899, 35.54861, 12.62500
39.02152, 31.26213, 12.62500
39.29618, 32.50862, 12.62500
38.78070, 33.12185, 12.62500
35.25522, 31.08166, 12.62500
34.02303, 30.95858, 12.62500
29.88771, 28.06643, 12.62500
30.87943, 29.92425, 12.62500
33.23402, 33.23402, 12.62500
32.70790, 33.75194, 12.62500
34.22736, 36.44843, 12.62500
32.97761, 36.24192, 12.62500
36.37215, 41.25611, 12.62500
32.47240, 38.02030, 12.62500
31.87120, 38.52566, 12.62500
30.63689, 38.24109, 12.62500
26.35500, 33.97667, 12.62500
32.42269, 43.18297, 12.62500
31.74040, 43.68692, 12.62500
31.05028, 44.18009, 12.62500
29.79042, 43.83527, 12.62500
27.45114, 41.79037, 12.62500
27.32717, 43.06072, 12.62500
28.21492, 46.04257, 12.62500
24.94303, 42.17636, 12.62500
24.27748, 42.56294, 12.62500
24.08768, 43.81533, 12.62500
23.86442, 45.07205, 12.62500
20.88356, 40.98630, 12.62500
20.67714, 42.20730, 12.62500
20.43740, 43.43170, 12.62500
22.22178, 49.21578, 12.62500
19.46025, 44.96998, 12.62500
16.83807, 40.65070, 12.62500
18.03810, 45.55905, 12.62500
17.32026, 45.83676, 12.62500
15.24321, 42.33963, 12.62500
15.54804, 45.41210, 12.62500
16.06888, 49.45494, 12.62500
14.11393, 45.87807, 12.62500
13.11258, 45.13380, 12.62500
13.19366, 48.22787, 12.62500
12.43450, 48.42916, 12.62500
11.90571, 49.59087, 12.62500
10.03459, 44.89217, 12.62500
9.53100, 46.02347, 12.62500
8.61954, 45.18521, 12.62500
8.59646, 49.25547, 12.62500
7.03955, 44.44598, 12.62500
6.76326, 47.52114, 12.62500
5.89066, 46.62939, 12.62500
5.04778, 45.72220, 12.62500
4.14077, 43.80473, 12.62500
3.68758, 46.85511, 12.62500
2.82557, 44.91120, 12.62500
2.11979, 44.95004, 12.62500
1.35066, 42.97878, 12.62500
0.58117, 36.99544, 12.62500
0.00000, 39.00000, 12.62500
-0.72254, 45.99433, 12.62500
-1.35066, 42.97878, 12.62500
-1.64872, 34.96115, 12.62500
-2.88836, 45.90923, 12.62500
-2.82453, 35.88902, 12.62500
-3.48201, 36.83579, 12.62500
-4.16991, 37.77052, 12.62500
-5.89066, 46.62939, 12.62500
-7.18596, 50.49121, 12.62500
-7.35242, 46.42135, 12.62500
-7.22102, 41.37459, 12.62500
-8.05740, 42.23835, 12.62500
-8.31428, 40.14814, 12.62500
-8.72573, 39.03667, 12.62500
-9.57126, 39.86717, 12.62500
-10.94236, 42.61766, 12.62500
-11.34654, 41.47597, 12.62500
-9.76469, 33.61028, 12.62500
-10.58545, 34.40855, 12.62500
-12.05166, 37.09120, 12.62500
-13.92845, 40.68167, 12.62500
-14.56573, 40.45787, 12.62500
-16.96679, 44.90131, 12.62500
-19.87872, 50.20793, 12.62500
-21.81296, 52.66113, 12.62500
-21.84314, 50.47650, 12.62500
-22.22178, 49.21578, 12.62500
-20.43740, 43.43170, 12.62500
-19.35732, 39.51321, 12.62500
-18.61361, 36.53127, 12.62500
-20.12098, 38.00192, 12.62500
-19.27015, 35.05227, 12.62500
-18.82743, 33.00800, 12.62500
-20.36166, 34.42968, 12.62500
-19.85495, 32.40033, 12.62500
-20.89725, 32.92879, 12.62500
-19.21580, 29.25326, 12.62500
-19.67292, 28.94782, 12.62500
-19.55018, 27.81709, 12.62500
-29.97705, 41.25987, 12.62500
-27.01891, 35.98581, 12.62500
-26.96791, 34.76682, 12.62500
-24.38446, 30.43679, 12.62500
-22.94727, 27.73847, 12.62500
-24.67903, 28.89543, 12.62500
-27.77509, 31.50467, 12.62500
-29.61255, 32.54377, 12.62500
-32.17371, 34.26153, 12.62500
-30.62017, 31.59755, 12.62500
-30.40559, 30.40559, 12.62500
-27.28880, 26.44469, 12.62500
-30.61668, 28.75098, 12.62500
-30.32487, 27.59351, 12.62500
-33.75500, 29.75903, 12.62500
-34.97867, 29.87461, 12.62500
-40.06669, 33.14605, 12.62500
-32.77808, 26.26019, 12.62500
-33.18651, 25.74210, 12.62500
-34.38644, 25.81807, 12.62500
-35.59675, 25.86255, 12.62500
-35.99858, 25.30023, 12.62500
-36.39155, 24.73167, 12.62500
-35.93972, 23.60798, 12.62500
-35.46178, 22.50472, 12.62500
-34.10561, 20.89994, 12.62500
-36.15116, 21.37974, 12.62500
-34.74526, 19.81834, 12.62500
-36.80488, 20.23366, 12.62500
-37.11816, 19.65305, 12.62500
-34.74925, 17.70563, 12.62500
-34.12505, 16.71769, 12.62500
-31.66895, 14.90227, 12.62500
-35.54473, 16.04906, 12.62500
-38.54570, 16.68021, 12.62500
-37.87906, 15.69002, 12.62500
-37.19106, 14.72499, 12.62500
-39.28865, 14.84594, 12.62500
-36.69435, 13.21078, 12.62500
-37.84342, 12.95669, 12.62500
-37.09120, 12.05166, 12.62500
-37.27593, 11.46758, 12.62500
-39.37204, 11.43863, 12.62500
-36.65318, 10.02718, 12.62500
-39.71191, 10.19628, 12.62500
-38.89480, 9.33781, 12.62500
-39.03667, 8.72573, 12.62500
-38.18969, 7.90870, 12.62500
-39.29149, 7.49525, 12.62500
-38.41926, 6.70523, 12.62500
-39.50753, 6.25738, 12.62500
-37.62090, 5.35425, 12.62500
